pedigree_id1,pedigree_id2,Y,A,Genetic_Covariance
3..3_1.3_0,3..3_63.3_31,1.4067512840985215,0.05807659071508477,0.01749327119889696
3..3_1.3_0,3..3_64.3_32,-1.6836095175601689,-1.0681222112396562,-0.04310628679994948
3..3_1.3_0,3..3_65.3_32,1.8178868075881742,0.9133529909278076,-0.04363232799629866
3..3_1.3_0,3..3_66.3_33,-0.0867403542740568,0.7092365571794177,-0.01355249970903119
3..3_1.3_0,3..3_67.3_33,-1.6807440547539436,-0.6362249570656473,-0.03431229719363002
3..3_1.3_0,3..3_68.3_34,0.5809640087686456,-0.05574330284803383,-0.03172703634383409
3..3_1.3_0,3..3_69.3_34,-0.34978344428065095,0.37667975636006346,0.0013995864683927779
3..3_1.3_0,3..3_70.3_35,-0.17889962531395331,-0.420697686123155,-0.01711698152556866
3..3_1.3_0,3..3_71.3_35,0.6339299484591757,-0.420697686123155,-0.01711698152556866
3..3_1.3_0,3..3_72.3_36,-0.1603918916274856,-0.3049109097446586,0.05055568392057119
3..3_1.3_0,3..3_73.3_36,0.06695017720204766,0.14774983665920494,0.02378207055080111
3..3_1.3_0,3..3_74.3_37,-0.3126676907983958,-0.17280527646343916,-0.06231275567529736
3..3_1.3_0,3..3_75.3_37,-0.14003180533993365,-0.17280527646343916,-0.06231275567529736
3..3_1.3_0,3..3_76.3_38,0.009021062739805456,-0.4264282837607189,0.02494091711609258
3..3_1.3_0,3..3_77.3_38,0.23552088136586977,-0.2852944198053133,-0.06843911604163475
3..3_1.3_0,3..3_78.3_39,1.797503919616911,1.1091501047345427,-0.012404323243800516
3..3_1.3_0,3..3_79.3_39,1.197170366692208,0.30640511075801413,0.007791834776699299
3..3_1.3_0,3..3_80.3_40,-1.2619517654737147,-1.5121123789115,-0.0027006808273291843
3..3_1.3_0,3..3_81.3_40,-0.6339184391462236,0.05060254312888778,0.011941641695989302
3..3_1.3_0,3..3_82.3_41,0.05783703470053443,-0.0004975531906606283,-0.03552986136828156
3..3_1.3_0,3..3_83.3_41,-0.42160325478240884,-0.28139585541631,-0.059285127572909296
3..3_1.3_0,3..3_84.3_42,-0.8003682191427608,0.2115646766567314,0.11052812106554938
3..3_1.3_0,3..3_85.3_42,0.034765337381344165,-0.6883351285781676,-0.012853456946348416
3..3_1.3_0,3..3_86.3_43,-0.3150855184055861,0.06474814924522389,-0.0073257353936745035
3..3_1.3_0,3..3_87.3_43,-0.3797010486374713,-0.5536397659796021,0.03189147797197751
3..3_1.3_0,3..3_88.3_44,0.2633681552049526,0.3664943511849051,0.0036193202079942374
3..3_1.3_0,3..3_89.3_44,1.5328500458541918,0.5109046497598009,-0.015256547849171541
3..3_1.3_0,3..3_90.3_45,1.3489290578701225,1.0181607835853468,-0.0416092751363264
3..3_1.3_0,3..3_91.3_45,1.3007415455456415,1.5375515450871868,-0.018363939178139308
3..3_1.3_0,3..3_92.3_46,-0.5940700195026375,-0.22284946876589415,-0.052067877110783686
3..3_1.3_0,3..3_93.3_46,-0.35587136446963225,0.2568095441716148,-0.050786753606959945
3..3_1.3_0,3..3_94.3_47,0.09524146832864444,-0.3128062226314242,-0.004194659246422003
3..3_1.3_0,3..3_95.3_47,-0.34982697968062726,-0.23247933719771777,-0.06642406165714128
3..3_1.3_0,3..3_96.3_48,1.0110104725016533,1.3970204301591478,-0.01198704233909958
3..3_1.3_0,3..3_97.3_48,1.349511372945418,1.3970204301591478,-0.01198704233909958
3..3_1.3_0,3..3_98.3_49,0.45831989274699403,-0.9001804077477027,-0.038831850062923674
3..3_1.3_0,3..3_99.3_49,1.4548801818070236,0.8786650836494931,-0.023253112671672727
3..3_2.3_1,3..3_2.3_1,0.3121675426800634,0.07103037447538048,1.0093164765226854
3..3_2.3_1,3..3_3.3_1,0.750759801675761,0.23959426213937926,0.5646526304131817
3..3_2.3_1,3..3_4.3_2,0.596769820001782,0.2912956349598706,-0.009388150619572376
3..3_2.3_1,3..3_5.3_2,0.9735304549968147,0.40473259031477654,-0.016466183564641072
3..3_2.3_1,3..3_6.3_3,-0.7633695745966689,-0.3637810708465687,-0.03849369582497871
3..3_2.3_1,3..3_7.3_3,0.20612759647624593,0.04359237703456448,0.027589619272258392
3..3_2.3_1,3..3_8.3_4,-0.7352043948352394,-0.08902426185123515,0.027500547835770342
3..3_2.3_1,3..3_9.3_4,-0.4932625568213711,-0.19453085749542692,-0.02005921586545686
3..3_2.3_1,3..3_10.3_5,-0.4951514168995646,-0.5559078618434583,-0.07330742153887976
3..3_2.3_1,3..3_11.3_5,-0.8319473559829625,-0.5559078618434583,-0.07330742153887976
3..3_2.3_1,3..3_12.3_6,-0.39740140672707175,-0.11631993551115116,-0.007285223002066261
3..3_2.3_1,3..3_13.3_6,-0.030698843327032772,0.2150418700939659,-0.04541237888998693
3..3_2.3_1,3..3_14.3_7,0.5848129707916822,0.24597637756187937,0.03488183413796972
3..3_2.3_1,3..3_15.3_7,0.012848782768677942,0.3594133329167853,0.02780380140271992
3..3_2.3_1,3..3_16.3_8,0.24516605322684598,-0.06502151616921886,-0.007009050329386473
3..3_2.3_1,3..3_17.3_8,-0.43240053437981263,-0.313319991693542,0.050840448088519
3..3_2.3_1,3..3_18.3_9,1.0699133033658865,0.2234973333355242,-0.03907812496173861
3..3_2.3_1,3..3_19.3_9,0.2959538608319589,0.2234973333355242,-0.03907812496173861
3..3_2.3_1,3..3_20.3_10,0.5323262817732329,0.19165871035230392,-0.05977662987162458
3..3_2.3_1,3..3_21.3_10,0.6042173496516435,0.12010627845791612,-0.004890655574021658
3..3_2.3_1,3..3_22.3_11,-0.14898914686884557,0.11113175546471885,0.011620633823146936
3..3_2.3_1,3..3_23.3_11,0.8894148395964865,0.11113175546471885,0.011620633823146936
3..3_2.3_1,3..3_24.3_12,0.03851188922619389,-0.23918977764696037,0.020625883360386916
3..3_2.3_1,3..3_25.3_12,-0.831508799004537,-0.08097672250899171,0.00295428514028881
3..3_2.3_1,3..3_26.3_13,-0.02433642855243254,-0.2197663502189118,0.02650850839058368
3..3_2.3_1,3..3_27.3_13,-0.12540072493994756,-0.2650752707981274,-0.014132506580170172
3..3_2.3_1,3..3_28.3_14,0.6779470756677209,0.16280248739767492,-0.021634916796138125
3..3_2.3_1,3..3_29.3_14,0.35472657326574686,0.16280248739767492,-0.021634916796138125
3..3_2.3_1,3..3_30.3_15,-0.17021503010797395,0.03066014648384553,-0.035155590941856746
3..3_2.3_1,3..3_31.3_15,0.06951277890884422,0.03066014648384553,-0.035155590941856746
3..3_2.3_1,3..3_32.3_16,0.6518717864536384,0.3435478267714524,-0.017194838214466657
3..3_2.3_1,3..3_33.3_16,0.13481799449664358,0.10060932134125058,-0.00182657879589686
3..3_2.3_1,3..3_34.3_17,-1.1045100346194137,-0.43809300250439276,-0.07277198396776405
3..3_2.3_1,3..3_35.3_17,-1.1044713377127484,-0.43809300250439276,-0.07277198396776405
3..3_2.3_1,3..3_36.3_18,-0.6027126030984505,-0.5011173729247351,-0.12032724051124723
3..3_2.3_1,3..3_37.3_18,-1.2387224847357192,-0.2019388499181456,-0.052262115103972204
3..3_2.3_1,3..3_38.3_19,0.6030674556020372,0.17604743289564243,-0.05427626128427419
3..3_2.3_1,3..3_39.3_19,-0.2608133895616189,0.025462119396215337,-0.04294958647362552
3..3_2.3_1,3..3_40.3_20,0.1950844467597456,0.05818257494090348,-0.05701870606279275
3..3_2.3_1,3..3_41.3_20,0.8604422155225095,0.15638355162328596,-0.023065168217795882
3..3_2.3_1,3..3_42.3_21,1.000372566703873,0.3176163090597196,-0.0016637788087492025
3..3_2.3_1,3..3_43.3_21,0.6681382462848678,0.3328278397709776,0.001643592042520624
3..3_2.3_1,3..3_44.3_22,1.0293931726665142,0.37576553060185763,0.02961227709867972
3..3_2.3_1,3..3_45.3_22,1.0759377342940517,0.6606161649694422,0.025985604669072376
3..3_2.3_1,3..3_46.3_23,0.05150805000153785,0.11418322909638498,-0.04290348397486971
3..3_2.3_1,3..3_47.3_23,-0.06164845417995157,0.11418322909638498,-0.04290348397486971
3..3_2.3_1,3..3_48.3_24,0.1658618225566632,-0.19359908030125764,-0.035720002222430124
3..3_2.3_1,3..3_49.3_24,-0.11768701308056785,-0.19359908030125764,-0.035720002222430124
3..3_2.3_1,3..3_50.3_25,0.3962713073743532,-0.004836783767963527,-0.04666871166438482
3..3_2.3_1,3..3_51.3_25,-0.9370920110837868,-0.004836783767963527,-0.04666871166438482
3..3_2.3_1,3..3_52.3_26,0.30262069374972517,0.08612312854136034,0.019957722862563344
3..3_2.3_1,3..3_53.3_26,-0.14102856133175176,0.09864457997515926,-0.058748280192045886
3..3_2.3_1,3..3_54.3_27,-0.1295926741489639,-0.049615096278771045,0.06595424530923431
3..3_2.3_1,3..3_55.3_27,0.19226190714098387,-0.049615096278771045,0.06595424530923431
3..3_2.3_1,3..3_56.3_28,0.4327903769257643,0.14403957233630907,0.006276074611051545
3..3_2.3_1,3..3_57.3_28,0.28245534712298037,0.14403957233630907,0.006276074611051545
3..3_2.3_1,3..3_58.3_29,-0.3464016901610812,-0.21676472727425597,0.003330958831802031
3..3_2.3_1,3..3_59.3_29,-0.22743885342074838,-0.02805316685993025,-0.003750143986507134
3..3_2.3_1,3..3_60.3_30,0.2215422302577749,0.1315832911491412,-0.019976618670870583
3..3_2.3_1,3..3_61.3_30,0.06112647473262813,0.1315832911491412,-0.019976618670870583
3..3_2.3_1,3..3_62.3_31,-0.08194757967727447,0.09237132256561499,-0.009379098008733915
3..3_2.3_1,3..3_63.3_31,-0.7953915803449049,-0.024518017131744212,0.005766894941168871
3..3_2.3_1,3..3_64.3_32,0.9519300604115319,0.45092589546872786,-0.01299736249958472
3..3_2.3_1,3..3_65.3_32,-1.0278518151147793,-0.385587445873976,0.012434292422339222
3..3_2.3_1,3..3_66.3_33,0.04904388447736941,-0.29941623372302434,-0.01774337029445059
3..3_2.3_1,3..3_67.3_33,0.9503098984002184,0.26859314923468985,-0.009802480365227125
3..3_2.3_1,3..3_68.3_34,-0.3284829992916087,0.023532980110919456,-0.06503407563375056
3..3_2.3_1,3..3_69.3_34,0.19777114097546916,-0.15902174363032068,-0.04191064723351728
3..3_2.3_1,3..3_70.3_35,0.10115167998070301,0.17760465875579606,-0.02556886455676827
3..3_2.3_1,3..3_71.3_35,-0.35843048393307514,0.17760465875579606,-0.02556886455676827
3..3_2.3_1,3..3_72.3_36,0.0906872178459372,0.12872330859520464,-0.029314815382199558
3..3_2.3_1,3..3_73.3_36,-0.0378543157209435,-0.06237509781168821,-0.0078045114661424615
3..3_2.3_1,3..3_74.3_37,0.17678551391285666,0.0729526763988562,0.020579876196182692
3..3_2.3_1,3..3_75.3_37,0.07917541658350422,0.0729526763988562,0.020579876196182692
3..3_2.3_1,3..3_76.3_38,-0.005100601243525775,0.18002392767848835,0.017892258907674326
3..3_2.3_1,3..3_77.3_38,-0.13316591792121252,0.12044187488024946,-0.06015700679144722
3..3_2.3_1,3..3_78.3_39,-1.0163271215469,-0.46824651610436246,0.049387927588094994
3..3_2.3_1,3..3_79.3_39,-0.6768923836565812,-0.12935411087875198,0.0034827864643135337
3..3_2.3_1,3..3_80.3_40,0.7135204498515202,0.6383638701030893,-0.0016675479010038517
3..3_2.3_1,3..3_81.3_40,0.3584239764496833,-0.021362721262865803,0.008906873593239105
3..3_2.3_1,3..3_82.3_41,-0.0327016516373049,0.00021005051264833831,0.018606705460146512
3..3_2.3_1,3..3_83.3_41,0.23837879722628377,0.1187960298452384,-0.012705796613175899
3..3_2.3_1,3..3_84.3_42,0.45253638640873856,-0.08931561413770041,-0.10121593235414385
3..3_2.3_1,3..3_85.3_42,-0.019656677732262536,0.29059234137305084,-0.04556812736190005
3..3_2.3_1,3..3_86.3_43,0.17815257839911158,-0.027334528643927363,0.00022033693395103477
3..3_2.3_1,3..3_87.3_43,0.21468686081769708,0.23372841105111566,-0.040212781877922474
